onset,pitch,duration,staff
74.5,51,0.248,0.0
74.5,44,0.179,0.0
74.5,72,0.179,0.0
74.5,63,0.179,0.0
74.75,56,0.225,0.0
75.0,75,1.5,0.0
75.0,60,0.248,0.0
75.0,44,0.179,0.0
75.0,72,0.179,0.0
75.0,63,0.179,0.0
75.25,58,0.248,0.0
75.5,56,0.248,0.0
75.75,55,0.248,0.0
76.0,56,0.248,0.0
76.25,60,0.225,0.0
76.5,75,1.5,0.0
76.5,53,0.248,0.0
76.5,49,0.179,0.0
76.5,63,0.179,0.0
76.5,65,0.179,0.0
76.75,57,0.248,0.0
77.0,58,0.248,0.0
77.25,57,0.248,0.0
77.5,58,0.248,0.0
77.75,60,0.225,0.0
78.0,75,1.35,0.0
78.0,73,0.2,0.0
78.0,61,0.248,0.0
78.0,46,0.2,0.0
78.25,60,0.248,0.0
78.5,70,0.2,0.0
78.5,58,0.248,0.0
78.5,43,0.2,0.0
78.75,61,0.248,0.0
79.0,73,0.179,0.0
79.0,55,0.248,0.0
79.0,46,0.179,0.0
79.25,58,0.225,0.0
79.5,76,1.35,0.0
79.5,52,0.248,0.0
79.5,48,0.4,0.0
79.5,64,0.998,0.0
79.5,67,0.998,0.0
79.75,55,0.248,0.0
80.0,60,0.248,0.0
80.25,55,0.248,0.0
80.5,60,0.248,0.0
80.5,48,0.179,0.0
80.5,72,0.179,0.0
80.5,64,0.179,0.0
80.75,58,0.225,0.0
81.0,77,1.5,0.0
81.0,57,0.248,0.0
81.0,41,0.2,0.0
81.0,65,0.2,0.0
81.0,72,0.2,0.0
81.25,53,0.248,0.0
81.5,58,0.248,0.0
81.5,46,0.179,0.0
81.5,65,0.179,0.0
81.5,73,0.179,0.0
81.75,60,0.248,0.0
82.0,61,0.248,0.0
82.25,58,0.225,0.0
82.5,77,0.498,0.0
82.5,55,0.248,0.0
82.5,39,0.2,0.0
82.5,63,0.2,0.0
82.5,70,0.2,0.0
82.75,51,0.123,0.0
82.875,58,0.123,0.0
83.0,75,1.0,0.0
83.0,56,0.248,0.0
83.0,44,0.179,0.0
83.0,63,0.179,0.0
83.0,72,0.179,0.0
83.25,55,0.248,0.0
83.5,56,0.248,0.0
83.75,60,0.225,0.0
84.0,75,0.248,0.0
84.0,67,0.498,0.0
84.0,62,0.248,0.0
84.0,58,0.498,0.0
